Incident_ID,Summary,ContactType,label,label_num
INC5875081,(eur gyn 10/29 #inbasket) ma has 2x office visits in her inbasket she's can't close out,Phone,Healthcare Application Issues,0
INC4725595,up-to-date data not populating when using .phrase,Phone,Healthcare Application Issues,0
INC5093576,kphc - unable to reply to a remote inbasket message.  ,Phone,Healthcare Application Issues,0
INC4851395,bp need help sharing dot phrase. ,Phone,Healthcare Application Issues,0
INC0282773,ss-facility share - ggm telederm photos,Direct Input,Healthcare Application Issues,0
INC5469938,(mscc) i'm having a cda launcher issue,Self-service,Healthcare Application Issues,0
INC4405413,kphc how to: inbasket message on remote instance is not displaying the message,Phone,Healthcare Application Issues,0
INC2868711,kphc - inbasket of clinician who is no longer here needs to be covered by client,Phone,Healthcare Application Issues,0
INC5227719,316376 pcp nbm,Direct Input,Healthcare Application Issues,0
INC5060688,pcp request - nbm (mjt),Direct Input,Healthcare Application Issues,0
INC4075662,w55964 - inability to done/remove stuck online message/s from in-basket...see documents tab: mrn and pcp consent info.,Phone,Healthcare Application Issues,0
INC3997873,enable inbasket messaging,Phone,Healthcare Application Issues,0
INC0252701,ss-facility share - ebm ecg,Phone,Healthcare Application Issues,0
INC5953573,ebm pcp 318475,Direct Input,Healthcare Application Issues,0
INC1950662,pls transfer from dlc : unable to respond to in-basket message.  ,Phone,Healthcare Application Issues,0
INC4708287,cda launcher closing (advised to reboot) maria,Self-service,Healthcare Application Issues,0
INC0506909,how to create a smartphrase within a customized list,Phone,Healthcare Application Issues,0
INC4590243,kphc smart phrases are stuck in read only mode,Phone,Healthcare Application Issues,0
INC4271950,dr. states that her clinconnect and haiku doesn't work.,Phone,Healthcare Application Issues,0
INC1569593,kphc clinicals op in-basket issue - pease - psy - bos,Phone,Healthcare Application Issues,0
INC2768334,cortext 1 | kajal dasgupta ,Direct Input,Healthcare Application Issues,0
INC0185173,user is reporting the cda launcher i not working,Phone,Healthcare Application Issues,0
INC3815520,telederm cases not showing up in the inbasket and seems a region wide issue from mds conversation from several service areas,Phone,Healthcare Application Issues,0
INC2753474,authentication error when trying to do dea e-prescribe for patients,Phone,Healthcare Application Issues,0
INC6316427,mlc-4 (12-16 7:02 pm) (mscc) i'm having a cda launcher issue,Self-service,Healthcare Application Issues,0
INC5059689,afl/kphc: please create the following pgp per attached spreadsheet.  instance:  ie,Email,Healthcare Application Issues,0
INC4446800,kphc done items in inbasket unable to clear am5279614,Phone,Healthcare Application Issues,0
INC5669170,10 exam room pcs are not connecting to epic. email medical center manger as well heather.a.vagar@kp.org,Phone,Healthcare Application Issues,0
INC0408141,"*urgent, affecting workflow*kphc- smart phrase issue",Phone,Healthcare Application Issues,0
INC3807058,not able to print from econsult ,Phone,Healthcare Application Issues,0
INC1863728,bp needs assistance with setting up smart phrases ,Phone,Healthcare Application Issues,0
INC2667423,ss-facility share-haiku-cam (dha),Phone,Healthcare Application Issues,0
INC5647698,checking how to unattach another nurse inbasket from callers epic inbasket,Phone,Healthcare Application Issues,0
INC5816956,cda launcher,Self-service,Healthcare Application Issues,0
INC6231397,"(sfr psy #outpatient) help finding inbasket message, progress note display, dragon command question",Phone,Healthcare Application Issues,0
INC5206728,(ros homx 8/26  #oupatient) #nextday  bp is hospice care pharmacist and is reporting that they have a shared pt list where the owner is no longer at kp. ,Phone,Healthcare Application Issues,0
INC4979383,kphc home health billing issue - aramburo - hh - msr,Phone,Healthcare Application Issues,0
INC4499379,kphc: inbasket: not receiving replies from patients,Phone,Healthcare Application Issues,0
INC3805629,"afl/kphc: please add additional tin/pgp (santa monica - ucla medical center & orthopedic hospital1730642954541687) to user (barron, vanessa w264609).",Email,Healthcare Application Issues,0
INC3614226,cda launcher,Self-service,Healthcare Application Issues,0
INC0206502,ss-facility share - ccm digital photo,Email,Healthcare Application Issues,0
INC5200407,kphc unable to delete msg from the inbasket on cswilam5366967  323-371-7201,Phone,Healthcare Application Issues,0
INC5179230,(rwc-ldph #inpatient) epic acuity for export is not updating within the last 3 hours since 9:07am ,Phone,Healthcare Application Issues,0
INC4948869,mas - kphc - encounter of 5/23/19 not clearing from inbasket. see confidential info. pending call back,Phone,Healthcare Application Issues,0
INC6220392,mlc-4 (12-6 1:55 pm) (mscc) i'm having a cda launcher issue,Self-service,Healthcare Application Issues,0
INC1045055,kphc clinicals op - unable to launch hyperspace,Phone,Healthcare Application Issues,0
INC4647583,dau#21453.  kphc - inpatient arx has the wrong hospital problems,Phone,Healthcare Application Issues,0
INC6099367,(sha gyn #outpatient)  bp needs to be added to all sha and wcr obgyn specialities in econsult,Direct Input,Healthcare Application Issues,0
INC2300472,cortext 1 | ivan lim ,Direct Input,Healthcare Application Issues,0
INC0094495,care everywhere issues,Phone,Healthcare Application Issues,0
INC2257914,bp cda launcher account is blocked,Phone,Healthcare Application Issues,0
INC3597187,svc psy #outpatient - user requesting document on sharing smartphrases,Phone,Healthcare Application Issues,0
INC3441274,cda launcher fma,Phone,Healthcare Application Issues,0
INC4132733,co (urgent) the client is locked in hyperspace co prod d2,Phone,Healthcare Application Issues,0
INC5121824,"afl/kphc: please add additional tin & pgp to user (ramirez, patricia h017565).  eye surgery center of the desert1731415330708059",Email,Healthcare Application Issues,0
INC6271579,imprivata,Phone,Healthcare Application Issues,0
INC4019465,cda launcher,Self-service,Healthcare Application Issues,0
INC3662483,stk oph kphc remote inbasket:  how to done messages in remote inbasket,Phone,Healthcare Application Issues,0
INC4924258,cda launcher,Phone,Healthcare Application Issues,0
INC4352304,kp healthconnect - cs- inbasket charts are still open,Phone,Healthcare Application Issues,0
INC2649051,cortext 1 | sandeep sankineni ,Direct Input,Healthcare Application Issues,0
INC1663385,ss-facility share - ggm duplicate external accession,Direct Input,Healthcare Application Issues,0
INC5572981,pcp request sbm (rk) ccw 322314,Phone,Healthcare Application Issues,0
INC4793379,hyperspace -epic; is always appears lock to 1 user(tamara kimall),Phone,Healthcare Application Issues,0
INC6043057,pcp request sbm  (cdl) ccw 322418,Phone,Healthcare Application Issues,0
INC1637671,contact center support: i'm having a cda launcher issue,Self-service,Healthcare Application Issues,0
INC2021604,cortext 2 | pim suwannarat ,Direct Input,Healthcare Application Issues,0
INC3820669,sac-kphc-(sac arden 4/17/19 #outpatient) client reporting pharmacy that is no longer there still showing up in epic. ,Phone,Healthcare Application Issues,0
INC3129415,question about smartphrases/hyperlinks,Phone,Healthcare Application Issues,0
INC6084477,(pls  med #outpatient)  bp has a aacc stuck in inbasket,Direct Input,Healthcare Application Issues,0
INC0830742,doco - (8/3/18) install cortext on workstation for oncology ,Email,Healthcare Application Issues,0
INC0655733,ipad issue - epic haiku app is missing ,Phone,Healthcare Application Issues,0
INC3338624,afl/kphc: please create the following pgp per attached spreadsheet.  instance:  sd,Email,Healthcare Application Issues,0
INC0404078,remote inbasket issue - cosign - clinic orders,Self-service,Healthcare Application Issues,0
INC2455203,lws mapping,Phone,Healthcare Application Issues,0
INC2844846,fix/mmm - vitals for sp02 not crossing over to epic from patient monitors,Phone,Healthcare Application Issues,0
INC3435147,general inquiry on imprivata id for epcs,Phone,Healthcare Application Issues,0
INC4377090,ekg - sbm (nk),Phone,Healthcare Application Issues,0
INC3410259,dsa kphc rounding: unable to enter smartphrase into a secure message,Walk-in,Healthcare Application Issues,0
INC3114520,appt - nbm (gl/gll),Email,Healthcare Application Issues,0
INC3880113,unable to launch epic home health - missing database file.,Phone,Healthcare Application Issues,0
INC3457753,inbasket messages - ncal kphc   - kpath routing was not set after primary sub - dept was changed to str-medr for jeanine phan ,Phone,Healthcare Application Issues,0
INC3402828,inbasket referral message won't fall off,Phone,Healthcare Application Issues,0
INC6461680,kphc - unable to log onto cda launcher scal & ncal ,Phone,Healthcare Application Issues,0
INC3259801,dsa kphc: bp requested to add/delete users on mtz hospice agency pool,Phone,Healthcare Application Issues,0
INC2124891,kphc: assistance in clearing out multiple in open encounters from their inbasket,Phone,Healthcare Application Issues,0
INC2780631,items in the inbaskets dates back to 2012.  unable to clear epic inbasket.  contact 410-309-4685,Phone,Healthcare Application Issues,0
INC3322716,client says she needs help in epic because of upgrades while she was gone,Phone,Healthcare Application Issues,0
INC4381270,#nextday - ncals19 - unable to see who have view inbasket results,Phone,Healthcare Application Issues,0
INC3630750,reset cortext pw,Phone,Healthcare Application Issues,0
INC2910131,rwc prelude - membership active in foundations but missing in epic - phi under documents section,Email,Healthcare Application Issues,0
INC6278015,"afl/kphc: please change user (wali, emron a e960509) to clinical access.",Email,Healthcare Application Issues,0
INC5179104,"afl/kphc: please add optime to user (mendoza, jeanette a288439)  optime afl (afl st) [1st170005]",Email,Healthcare Application Issues,0
INC5543668,(oak psy#how to question) smartphrase issue,Phone,Healthcare Application Issues,0
INC2082279,bp states she is not able to submit a e-consult,Phone,Healthcare Application Issues,0
INC2184334,grant user multiple linkable template behavioral medicine licensed provider;  change deployment to prodsbm and add sch hyperspace icon,Phone,Healthcare Application Issues,0
INC2195877,cadence,Phone,Healthcare Application Issues,0
INC3557326,need access to in-basket pool: stk tst drm [3307457] and  stk drm ma [3307028] ,Phone,Healthcare Application Issues,0
INC4432713,lan dea eprescribe / epcs /electronic prescription of controlled substances ,Phone,Healthcare Application Issues,0
INC4930273,kphc sb - unable to edit smartphrase,Phone,Healthcare Application Issues,0
INC6260823,kphc hospice  bp is requesting to change encounter to contact made in error,Phone,Healthcare Application Issues,0
INC6048572,"bp cant use cda launcher, account is locked",Phone,Healthcare Application Issues,0
INC1485408,when sending message in cortext it does not go through ,Phone,Healthcare Application Issues,0
INC4181466,oc inbasket dashboard,Phone,Healthcare Application Issues,0
INC5359841,drv/gyn- needs to have lws mapping done on pc -cndrvam5281341,Walk-in,Healthcare Application Issues,0
INC4980290,afl/kphc: please create the following pgp per attached spreadsheet.  instance:   ie,Email,Healthcare Application Issues,0
INC1364686,urgent: unable to sign eprescribing controlled substance; getting an authentication erro,Phone,Healthcare Application Issues,0
INC3976921,"afl/kphc: please rebuild and reactivate user (sim, david b92751) per attached toolkit. user is a former kp employee.",Email,Healthcare Application Issues,0
INC4574048,kphc: how to remove  messages in remote inbasket,Phone,Healthcare Application Issues,0
INC3045788,stk rad kphc smartphrases:  how to edit smartphrases,Phone,Healthcare Application Issues,0
